cluster	model	profile_type	orthogroup	signif_level	signif_fdr	coefficient	pval	species	locus_tag	Length	egg_Description	KO	KO_definition	deepsig_feature	deepsig_start	deepsig_end
cluster_46	speciation	speciation	OG0008801	Yes	No	1.65737929690358	0.0393566771723428	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-17034-1.2	207	NA	K01389;K09610;K08635;K01415;K06577	neprilysin [EC:3.4.24.11];endothelin-converting enzyme-like 1 [EC:3.4.24.-];neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];Kell blood group glycoprotein [EC:3.4.24.-]	Chain	1	207
cluster_46	speciation	speciation	OG0008801	Yes	No	1.65737929690358	0.0393566771723428	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-226217-1.1	585	NA	K01389;K01415;K08635;K09610;K06577	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];neprilysin [EC:3.4.24.11];endothelin-converting enzyme-like 1 [EC:3.4.24.-];Kell blood group glycoprotein [EC:3.4.24.-]	Chain	1	585
cluster_46	speciation	speciation	OG0008801	Yes	No	1.65737929690358	0.0393566771723428	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-94674-1.1	294	NA	K01389;K01415;K08636;K08635;K09610	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];phosphate-regulating neutral endopeptidase [EC:3.4.24.-];neprilysin [EC:3.4.24.11];endothelin-converting enzyme-like 1 [EC:3.4.24.-]	Chain	1	294
cluster_46	speciation	speciation	OG0008801	Yes	No	1.65737929690358	0.0393566771723428	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-94684-1.1	215	NA	K01389;K01415;K08636;K08635;K09610	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];phosphate-regulating neutral endopeptidase [EC:3.4.24.-];neprilysin [EC:3.4.24.11];endothelin-converting enzyme-like 1 [EC:3.4.24.-]	Chain	1	215
cluster_46	speciation	speciation	OG0010800	Yes	No	1.7080057214129	0.0407663045020635	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-175373-1.1	605	NA	K18043;K10043	tyrosine-protein phosphatase OCA1 [EC:3.1.3.48];oxoeicosanoid receptor 1	Chain	1	605
cluster_46	speciation	speciation	OG0006961	Yes	No	1.75424689371173	0.00663501418476645	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-121546-1.1	245	NA	NA	NA	Chain	1	245
cluster_46	speciation	speciation	OG0006961	Yes	No	1.75424689371173	0.00663501418476645	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-31800-1.1	489	transmembrane receptor protein tyrosine kinase activity	K14074;K14075;K14073;K19404;K14076	pancreatic lipase-related protein 1 [EC:3.1.1.3];pancreatic lipase-related protein 2 [EC:3.1.1.3];pancreatic triacylglycerol lipase [EC:3.1.1.3];phosphatidic acid-selective phospholipase A1 [EC:3.1.1.-];pancreatic lipase-related protein 3 [EC:3.1.1.3]	Chain	1	489
cluster_46	speciation	speciation	OG0006961	Yes	No	1.75424689371173	0.00663501418476645	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-40039-1.8	136	NA	NA	NA	Chain	1	136
cluster_46	speciation	speciation	OG0006961	Yes	No	1.75424689371173	0.00663501418476645	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-46322-1.2	173	NA	K15335	tRNA (cytosine34-C5)-methyltransferase [EC:2.1.1.203]	Chain	1	173
cluster_46	speciation	speciation	OG0006961	Yes	No	1.75424689371173	0.00663501418476645	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-46325-1.1	222	NA	NA	NA	Chain	1	222
cluster_46	speciation	speciation	OG0012854	Yes	No	1.83083932622816	0.0499735514438884	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-67143-1.1	269	NA	K16333;K22485;K08970;K12200;K20470	CREB-regulated transcription coactivator 2;protein TBF1;nickel/cobalt transporter (NicO) family protein;programmed cell death 6-interacting protein;trehalose monomycolate/heme transporter	Signal peptide	1	25
cluster_46	speciation	speciation	OG0009870	Yes	No	1.83095288834509	0.0482363130138809	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-76077-1.1	130	NA	NA	NA	Chain	1	130
cluster_46	speciation	speciation	OG0009085	Yes	No	1.8328016865926	0.0401847691777724	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-141288-1.2	655	-	K01389;K01415;K08636;K08635;K09610	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];phosphate-regulating neutral endopeptidase [EC:3.4.24.-];neprilysin [EC:3.4.24.11];endothelin-converting enzyme-like 1 [EC:3.4.24.-]	Chain	1	655
cluster_46	speciation	speciation	OG0012787	Yes	No	1.9061578954027	0.0468454998625253	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-147655-1.9	206	Rho-related GTP-binding protein RhoQ	K04513;K04392;K07975;K07861;K07194	Ras homolog gene family, member A;Ras-related C3 botulinum toxin substrate 1;Rho family, other;Ras-related C3 botulinum toxin substrate 3;Ras homolog gene family, member Q	Chain	1	206
cluster_46	speciation	speciation	OG0007360	Yes	No	1.9728258478732	0.00839344729689068	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-223591-1.1	338	NA	K03175;K09849;K09848;K03172;K03173	TNF receptor-associated factor 6 [EC:2.3.2.27];TNF receptor-associated factor 5;TNF receptor-associated factor 4;TNF receptor-associated factor 1;TNF receptor-associated factor 2 [EC:2.3.2.27]	Chain	1	338
cluster_46	speciation	speciation	OG0007360	Yes	No	1.9728258478732	0.00839344729689068	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-24633-1.8	384	TRAF-type zinc finger	K03175;K09849;K09848;K24148;K03174	TNF receptor-associated factor 6 [EC:2.3.2.27];TNF receptor-associated factor 5;TNF receptor-associated factor 4;RING finger protein 151;TNF receptor-associated factor 3	Chain	1	384
cluster_46	speciation	speciation	OG0007360	Yes	No	1.9728258478732	0.00839344729689068	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-28891-1.4	185	NA	K03175;K09849;K09848;K03172;K03173	TNF receptor-associated factor 6 [EC:2.3.2.27];TNF receptor-associated factor 5;TNF receptor-associated factor 4;TNF receptor-associated factor 1;TNF receptor-associated factor 2 [EC:2.3.2.27]	Chain	1	185
cluster_46	speciation	speciation	OG0007360	Yes	No	1.9728258478732	0.00839344729689068	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-66548-1.1	387	NA	K03175;K09849;K03174;K24148;K09848	TNF receptor-associated factor 6 [EC:2.3.2.27];TNF receptor-associated factor 5;TNF receptor-associated factor 3;RING finger protein 151;TNF receptor-associated factor 4	Chain	1	387
cluster_46	speciation	speciation	OG0011198	Yes	No	1.99299860564817	0.0470843590025689	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-80988-1.1	699	NA	K01389;K01415;K08636;K09610;K08635	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];phosphate-regulating neutral endopeptidase [EC:3.4.24.-];endothelin-converting enzyme-like 1 [EC:3.4.24.-];neprilysin [EC:3.4.24.11]	Chain	1	699
cluster_46	speciation	speciation	OG0011376	Yes	No	1.99310808323559	0.0470759649654083	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-46658-1.5	500	mRNA, complete cds	K09610;K01415;K08635;K01389;K08636	endothelin-converting enzyme-like 1 [EC:3.4.24.-];endothelin-converting enzyme [EC:3.4.24.71];neprilysin [EC:3.4.24.11];neprilysin [EC:3.4.24.11];phosphate-regulating neutral endopeptidase [EC:3.4.24.-]	Chain	1	500
cluster_46	speciation	speciation	OG0009545	Yes	No	2.02355449321388	0.0498017950200383	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-26826-1.13	468	Belongs to the type-B carboxylesterase lipase family	K01050;K01049;K07378;K03927;K01063	cholinesterase [EC:3.1.1.8];acetylcholinesterase [EC:3.1.1.7];neuroligin;carboxylesterase 2 [EC:3.1.1.1 3.1.1.84 3.1.1.56];juvenile-hormone esterase [EC:3.1.1.59]	Chain	1	468
cluster_46	speciation	speciation	OG0009545	Yes	No	2.02355449321388	0.0498017950200383	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-26826-1.18	431	NA	K05643;K05641;K12492	ATP-binding cassette, subfamily A (ABC1), member 3;ATP-binding cassette, subfamily A (ABC1), member 1;ADP-ribosylation factor GTPase-activating protein 1	Chain	1	431
cluster_46	speciation	speciation	OG0009545	Yes	No	2.02355449321388	0.0498017950200383	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-26826-1.8	256	NA	K05643	ATP-binding cassette, subfamily A (ABC1), member 3	Chain	1	256
cluster_46	speciation	speciation	OG0009545	Yes	No	2.02355449321388	0.0498017950200383	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-26826-1.9	480	Belongs to the type-B carboxylesterase lipase family	K01050;K01049;K15743;K07378;K03927	cholinesterase [EC:3.1.1.8];acetylcholinesterase [EC:3.1.1.7];carboxylesterase 3/5 [EC:3.1.1.1];neuroligin;carboxylesterase 2 [EC:3.1.1.1 3.1.1.84 3.1.1.56]	Signal peptide	1	27
cluster_46	speciation	speciation	OG0009545	Yes	No	2.02355449321388	0.0498017950200383	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-98142-1.2	534	Carboxylesterase family	K01050;K01049;K03927;K07378;K01044	cholinesterase [EC:3.1.1.8];acetylcholinesterase [EC:3.1.1.7];carboxylesterase 2 [EC:3.1.1.1 3.1.1.84 3.1.1.56];neuroligin;carboxylesterase 1 [EC:3.1.1.1]	Chain	1	534
cluster_46	speciation	speciation	OG0011348	Yes	No	2.16624996587043	0.0138865456884723	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-69482-1.3	334	glucosaminylgalactosylglucosylceramide beta-galactosyltransferase activity	K07819;K03877;K00715;K00739;K03766	beta-1,3-galactosyltransferase 1 [EC:2.4.1.86];beta-1,3-galactosyltransferase 5 [EC:2.4.1.-];ganglioside galactosyltransferase [EC:2.4.1.62];acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.147];beta-1,3-N-acetylglucosaminyltransferase 5 [EC:2.4.1.206]	Chain	1	334
cluster_46	speciation	speciation	OG0008849	Yes	No	2.20620675241667	0.0232647187691549	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-241784-1.1	222	NA	NA	NA	Chain	1	222
cluster_46	speciation	speciation	OG0010297	Yes	No	2.22024184285238	0.032024340274438	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-135262-1.1	440	Belongs to the serpin family	K13965;K03911;K23425;K13966;K13963	serpin B8;antithrombin III;leukocyte elastase inhibitor;serpin B11/12;serpin B	Chain	1	440
cluster_46	speciation	speciation	OG0010297	Yes	No	2.22024184285238	0.032024340274438	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-166273-1.1	234	SERine  Proteinase INhibitors	K13965;K03911;K13966;K23425;K13963	serpin B8;antithrombin III;serpin B11/12;leukocyte elastase inhibitor;serpin B	Chain	1	234
cluster_46	speciation	speciation	OG0012795	Yes	No	2.27144652366078	0.0224611282314406	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-155613-1.3	232	NA	K18074;K00527	terephthalate 1,2-dioxygenase oxygenase component alpha subunit [EC:1.14.12.15];ribonucleoside-triphosphate reductase (thioredoxin) [EC:1.17.4.2]	Chain	1	232
cluster_46	speciation	speciation	OG0010785	Yes	No	2.33910249744703	0.0079277024090116	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-150780-1.2	128	NA	K23087;K23620;K23621	tissue factor pathway inhibitor 2;protein AMBP;WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein	Chain	1	128
cluster_46	speciation	speciation	OG0003289	Yes	No	2.3612799523639	0.00687352837194065	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-23026-1.1	303	Pyridoxal kinase activity. It is involved in the biological process described with pyridoxal 5'-phosphate salvage	K00868;K00941;K21219;K14153;K00877	pyridoxine kinase [EC:2.7.1.35];hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7];hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3];hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3];hydroxymethylpyrimidine/phosphomethylpyrimidine kinase / thiaminase [EC:2.7.1.49 2.7.4.7 3.5.99.2]	Chain	1	303
cluster_46	speciation	speciation	OG0003289	Yes	No	2.3612799523639	0.00687352837194065	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-95594-1.4	326	Phosphomethylpyrimidine kinase	K00868;K00941;K14153;K21219;K00877	pyridoxine kinase [EC:2.7.1.35];hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7];hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3];hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3];hydroxymethylpyrimidine/phosphomethylpyrimidine kinase / thiaminase [EC:2.7.1.49 2.7.4.7 3.5.99.2]	Chain	1	326
cluster_46	speciation	speciation	OG0009905	Yes	No	2.47838426858668	0.0136999801073751	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-11987-1.3	563	NA	K10876	RAD54-like protein 2 [EC:5.6.2.-]	Signal peptide	1	15
cluster_46	speciation	speciation	OG0009905	Yes	No	2.47838426858668	0.0136999801073751	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-11987-1.4	356	NA	K23340;K10661;K20470;K04573;K12797	transmembrane and ubiquitin-like domain-containing protein;E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27];trehalose monomycolate/heme transporter;neurofilament medium polypeptide (neurofilament 3);caspase recruitment domain-containing protein 6	Chain	1	356
cluster_46	speciation	speciation	OG0011229	Yes	No	2.73195673836627	0.00386992298122472	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-11987-1.5	169	NA	K13732;K14323	fibronectin-binding protein A;protein CASC3	Chain	1	169
cluster_46	speciation	speciation	OG0011266	Yes	No	2.7395565408949	0.00816266986926345	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-22265-1.2	336	Sulfotransferase 1A1	K01016;K01025;K01014;K01015;K22523	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase 6B1 [EC:2.8.2.-]	Chain	1	336
cluster_46	speciation	speciation	OG0008664	Yes	No	2.82076399041552	0.0173234479535142	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-114861-1.3	539	NA	K15015;K14209;K14997;K26385;K24917	solute carrier family 32 (vesicular inhibitory amino acid transporter);solute carrier family 36 (proton-coupled amino acid transporter);solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 11;lysine histidine transporter;amino acid permease	Chain	1	539
cluster_46	speciation	speciation	OG0010391	Yes	No	2.831194844101	0.0114159408114131	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-47404-1.2	119	NA	K23425;K13963;K03911;K13966;K13965	leukocyte elastase inhibitor;serpin B;antithrombin III;serpin B11/12;serpin B8	Chain	1	119
cluster_46	speciation	speciation	OG0007215	Yes	No	2.87653626618055	0.0402541453353888	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-16824-1.4	859	Ribosomal protein L1p/L10e family	K02865;K08635;K01389;K01415;K08636	large subunit ribosomal protein L10Ae;neprilysin [EC:3.4.24.11];neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];phosphate-regulating neutral endopeptidase [EC:3.4.24.-]	Chain	1	859
cluster_46	speciation	speciation	OG0007215	Yes	No	2.87653626618055	0.0402541453353888	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-241367-1.1	500	NA	K08635;K01415;K01389;K09610;K08636	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];neprilysin [EC:3.4.24.11];endothelin-converting enzyme-like 1 [EC:3.4.24.-];phosphate-regulating neutral endopeptidase [EC:3.4.24.-]	Chain	1	500
cluster_46	speciation	speciation	OG0007215	Yes	No	2.87653626618055	0.0402541453353888	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-25753-1.2	699	Peptidase family M13	K08635;K01415;K01389;K09610;K08636	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];neprilysin [EC:3.4.24.11];endothelin-converting enzyme-like 1 [EC:3.4.24.-];phosphate-regulating neutral endopeptidase [EC:3.4.24.-]	Chain	1	699
cluster_46	speciation	speciation	OG0011879	Yes	No	2.94150260237125	0.00557202072210819	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-210230-1.2	444	Fucosyltransferase activity. It is involved in the biological process described with protein glycosylation	K14464;K07635;K00753;K00716;K07633	alpha-1,3-fucosyltransferase [EC:2.4.1.-];galactoside alpha-1,3-fucosyltransferase 7 [EC:2.4.1.-];glycoprotein 3-alpha-L-fucosyltransferase [EC:2.4.1.214];galactoside 3(4)-fucosyltransferase 3 [EC:2.4.1.65];galactoside alpha-1,3-fucosyltransferase 5 [EC:2.4.1.65]	Signal peptide	1	21
cluster_46	speciation	speciation	OG0011258	Yes	No	3.14761151033402	0.00683793083500343	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-146962-1.4	1109	NA	K01389;K01415;K09610;K08635;K08636	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];endothelin-converting enzyme-like 1 [EC:3.4.24.-];neprilysin [EC:3.4.24.11];phosphate-regulating neutral endopeptidase [EC:3.4.24.-]	Chain	1	1109
cluster_46	speciation	speciation	OG0011258	Yes	No	3.14761151033402	0.00683793083500343	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-205210-1.2	632	metalloendopeptidase activity	K01389;K01415;K09610;K08635;K08636	neprilysin [EC:3.4.24.11];endothelin-converting enzyme [EC:3.4.24.71];endothelin-converting enzyme-like 1 [EC:3.4.24.-];neprilysin [EC:3.4.24.11];phosphate-regulating neutral endopeptidase [EC:3.4.24.-]	Chain	1	632
cluster_46	speciation	speciation	OG0009958	Yes & Top 10% Coef.	No	3.8117103156037	0.00576107827546045	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-16824-1.8	452	NA	K03175;K09849;K24148;K03174;K09848	TNF receptor-associated factor 6 [EC:2.3.2.27];TNF receptor-associated factor 5;RING finger protein 151;TNF receptor-associated factor 3;TNF receptor-associated factor 4	Chain	1	452
cluster_46	speciation	speciation	OG0008327	Yes & Top 10% Coef.	No	3.93288632015738	0.00138210856036713	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-110090-1.5	633	Zinc finger domain in CG10631, C. elegans LIN-15B and human P52rIPK.	K23209;K23204;K23203;K23205;K23206	DNA transposase THAP9 [EC:2.7.7.-];THAP domain-containing protein 2;THAP domain-containing protein 1/3;THAP domain-containing protein 4;THAP domain-containing protein 5/8	Chain	1	633
cluster_46	speciation	speciation	OG0011318	Yes & Top 5% Coef.	No	4.23388411605753	0.00321810991615304	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-101813-1.2	313	Sulfotransferase domain	K01025;K01014;K01016;K22523;K16949	sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];estrone sulfotransferase [EC:2.8.2.4];sulfotransferase 6B1 [EC:2.8.2.-];amine sulfotransferase [EC:2.8.2.3]	Chain	1	313
cluster_46	speciation	speciation	OG0009276	Yes & Top 5% Coef.	No	5.57395625563761	0.00231254980699926	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-97814-1.1	1717	Structural constituent of cuticle	NA	NA	Signal peptide	1	20
cluster_46	speciation	speciation	OG0009626	Yes & Top 5% Coef.	No	5.66383535937533	0.00196192802589075	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-105496-1.7	635	NA	K01149;K11361;K20413;K06261;K06562	telomerase RNA component interacting RNase [EC:3.1.13.-];transcription factor SPT20;hepatitis A virus cellular receptor 1;platelet glycoprotein Ib alpha chain;lysosomal-associated membrane protein 3	Chain	1	635
