X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0000177,-5.52900415136694,-3.56685770156701,10,84,74,677,1053,Pancreatic lipase-related protein 2-like protein,GO:0005576; GO:0016298 (248),GO:0005576; GO:0006629; GO:0016298 (2)
OG0000178,4.27609557435633,2.33164786693733,37,88,88,140,1054,None,None,NA
OG0000179,-4.81304794027685,-17.083823210028,25,138,42,678,1055,HECT-type E3 ubiquitin transferase,GO:0006511; GO:0009966; GO:0016567; GO:0061630 (78),GO:0004842; GO:0009966; GO:0016567 (55)
OG0000180,-9.75128441526769,9.26688384411018,6,140,11,679,1056,Cytochrome P450,GO:0004497; GO:0005506; GO:0016705; GO:0020037 (197),GO:0004501; GO:0005506; GO:0005789; GO:0020037 (23)
OG0000181,3.34176558778406,2.00315999385993,32,408,89,680,1057,None,None,NA
OG0000182,-3.34400766565679,7.27235793468635,38,176,90,681,1058,Secreted protein, putative,None,NA
OG0000183,2.32563084886194,-1.55711305740197,39,63,91,148,1059,Histone-lysine N-methyltransferase SETMAR-like protein,GO:0003676; GO:0008168; GO:0032259 (231),GO:0003676 (12)
OG0000184,-10.5638864584195,-5.74774790408929,21,127,51,682,1060,Alpha-crystallin B chain, putative,GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0046872; GO:0051082 (203),GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0051082 (29)
OG0000185,-0.532163078330744,-3.06755027773698,40,221,92,683,1061,None,None,NA
OG0000186,-3.58223479463934,-6.35034895541985,9,25,23,684,1062,Disintegrin-metalloprotease, putative,GO:0004222; GO:0005886; GO:0006509; GO:0007219; GO:0007229; GO:0046872 (112),GO:0004222; GO:0006508; GO:0046872 (60)
OG0000187,-4.86796432211279,-8.35415554645379,3,83,22,685,1063,Plexin-B-like protein,GO:0002116; GO:0005886; GO:0007162; GO:0008045; GO:0008360; GO:0017154; GO:0030334; GO:0043087; GO:0050772; GO:0097374; GO:1902287 (79),GO:0007399; GO:0016020; GO:0017154 (45)
OG0000188,-3.69637423231481,-4.82403803470452,4,199,93,686,1064,Adenylate cyclase, putative,GO:0008260; GO:0016020; GO:0022857; GO:0055085 (163),GO:0016020; GO:0022857 (77)
OG0000189,0.252014344192754,-7.6712746680053,31,75,94,687,1065,Glycolate oxidase, putative,GO:0003973; GO:0005777; GO:0010181 (193),GO:0005777; GO:0010181; GO:0016491 (41)
OG0000190,-4.48939257337927,-1.97116923930962,41,409,95,688,1066,Integrin alpha, putative,GO:0007157; GO:0007229; GO:0008305 (91),GO:0007157; GO:0007229; GO:0016020 (79)
OG0000191,-7.02519970610021,-4.70376527908166,4,410,8,689,1067,CUB domain-containing protein,GO:0016020 (231),GO:0000413; GO:0003755; GO:0006457 (8)
OG0000192,-1.27138870432257,-4.52273738982995,7,34,96,690,1068,Lysosomal acid phosphatase-like protein 3,GO:0016020 (238),NA
OG0000193,-2.43507152273535,0.271631234857247,4,162,15,691,1069,Chymotrypsin-C, putative,GO:0004252; GO:0006508 (238),NA
OG0000194,0.0846850328219049,-7.85086823108514,31,100,97,692,1070,Cytochrome P450, putative,GO:0005506; GO:0020037; GO:0070330 (210),GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037 (10)
OG0000195,-3.34827011301397,-4.81479943397362,4,411,98,693,1071,Inhibitor of apoptosis protein 1 and 2, iap1, iap2, putative,GO:0005634; GO:0005737; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630 (110),GO:0043027; GO:0043066 (104)
OG0000196,-2.53070210888265,0.199615710946725,4,162,61,694,1072,Alpha-mannosidase,GO:0004559; GO:0006013; GO:0030246; GO:0046872 (155),GO:0004559; GO:0005764; GO:0006013; GO:0030246; GO:0046872 (70)
OG0000197,-4.18178849890112,-6.9709036410125,3,126,9,695,1073,Peptidase M14 carboxypeptidase A domain-containing protein,GO:0004181; GO:0006508; GO:0008270 (195),GO:0004181; GO:0006508; GO:0008270; GO:0016020 (38)
OG0000198,-5.1038919038999,2.04599046108405,22,7,99,138,1074,Sema domain-containing protein,GO:0004222; GO:0007411; GO:0016020; GO:0030215; GO:0030335; GO:0045499; GO:0048843; GO:0071526 (49),GO:0030215 (44)
OG0000199,-4.95086341574072,-16.9814405501159,25,138,42,696,1075,Gamma-glutamyltransferase, putative,GO:0005886; GO:0006751; GO:0036374; GO:0102953; GO:0103068 (184),GO:0006751; GO:0036374 (30)
OG0000200,-7.13427906706213,-4.7020922959121,4,412,8,697,1076,vesicle-fusing ATPase,GO:0005524; GO:0016887 (147),GO:0005524; GO:0005829; GO:0007031; GO:0016887 (36)
OG0000201,-5.01116734220861,-17.1125612318786,25,138,42,25,1077,Ca2+-binding actin-bundling protein,GO:0003779; GO:0005085; GO:0005543; GO:0005737; GO:0005874; GO:0016020; GO:0051693 (130),GO:0003779; GO:0005200; GO:0005543; GO:0008091; GO:0016020; GO:0051693 (66)
OG0000202,-4.21522718145727,-6.59016776683648,4,39,57,698,1078,SEC14-like protein 3,None,NA
OG0000203,-5.07844048216223,-3.38824366631825,5,260,100,699,1079,RB13-6 antigen, putative,GO:0003676; GO:0004528; GO:0031674; GO:0046872; GO:0055120 (230),NA
OG0000204,-4.97443562223791,-16.878781324652,25,138,42,700,1080,Alpha-2-macroglobulin,GO:0004867; GO:0005615; GO:0010466; GO:0016020 (189),GO:0004867; GO:0005615; GO:0010466 (18)
OG0000205,-3.96893721296667,7.7902994096009,38,10,76,701,1081,None,GO:0016020; GO:0022857 (229),NA
OG0000206,-4.62521987631201,-4.99057043197472,4,139,45,702,1082,Monocarboxylate transporter, putative (Monocarboxylate transporter, putative (Fragment)),GO:0008028; GO:0015718; GO:0016020 (114),GO:0016020; GO:0022857 (91)
OG0000207,3.19172448442103,6.43698310253303,42,7,101,260,1083,Protein kinase, putative,GO:0004674; GO:0005524; GO:0006468 (56),GO:0000086; GO:0004693; GO:0005524; GO:0005634; GO:0006468; GO:0007095; GO:0008353 (52)
OG0000208,-0.6937082357633,0.0917215287415245,28,10,76,703,1084,Topoisomerase TOP1-interacting protein BTBD1, putative (Fragment),GO:0005829; GO:0022008 (226),NA
OG0000209,2.3276335649264,1.33517550823371,15,113,28,704,1085,C-type lectin domain-containing protein,GO:0001872; GO:0071226 (104),GO:0016020 (64)
OG0000210,1.07203668878199,-3.95613903405984,1,413,102,705,1086,Calcitonin receptor, putative (Calcitonin receptor, putative (Fragment)),GO:0004930; GO:0016020 (116),GO:0004930; GO:0007166; GO:0016020 (109)
OG0000211,-6.15560322477697,5.79617690441291,43,294,103,706,1087,calcium/calmodulin-dependent protein kinase,GO:0004674; GO:0005524; GO:0006468 (50),GO:0004672; GO:0005524; GO:0006468; GO:0035556 (44)
OG0000212,-8.44877892210363,-7.29449558856805,44,259,104,176,1088,Ubiquitin protein ligase, putative,GO:0000151; GO:0000209; GO:0005524; GO:0005634; GO:0006511; GO:0016874; GO:0031625; GO:0061631 (99),GO:0005524; GO:0016740 (57)
OG0000213,1.1239187173617,6.99598407146613,45,144,105,422,1089,None,None,NA
OG0000214,-7.16028576567053,-4.75048447254021,4,414,8,707,1090,Twitchin,GO:0004672; GO:0005524; GO:0006468; GO:0009653; GO:0030154 (221),NA
OG0000215,-4.066053444885,1.46086882946174,26,415,106,708,1091,Phospholipase A2 domain-containing protein,GO:0004623; GO:0005576; GO:0006644; GO:0016042; GO:0050482 (113),GO:0006644; GO:0016042; GO:0047498; GO:0050482 (90)
OG0000216,-1.42873054220556,-3.30357188585122,21,127,107,709,1092,Cystatin, putative,GO:0004869; GO:0005615; GO:0005737; GO:0016020; GO:0031982; GO:2000117 (89),GO:0004869 (85)
OG0000217,-0.884956533454645,0.23609470722358,28,29,80,710,1093,None,None,NA
OG0000218,-4.03760009481787,-6.12746787669976,4,119,4,711,1094,Solute carrier, putative (Solute carrier, putative (Fragment)),GO:0005886; GO:0008324 (128),GO:0008324; GO:0016020 (91)
OG0000219,0.260389512039434,-7.4140634596618,2,416,108,712,1095,Ubiquitin-conjugating enzyme E2 Z-like protein,None,NA
OG0000220,-4.81328659727453,-17.1410017073425,25,138,42,713,1096,Laminin EGF-like domain-containing protein,GO:0005576 (67),GO:0016020 (53)
OG0000221,-0.659566695235956,-3.7980293095382,7,3,12,714,1097,Vitellogenin,GO:0005319 (217),NA
OG0000223,-0.461544687293757,-2.11041021945794,11,55,109,251,1098,PiggyBac transposable element-derived protein domain-containing protein,GO:0004803; GO:0005634; GO:0098038 (216),NA
OG0000224,-2.22024955823301,-5.64735055568535,10,56,77,715,1099,Carbonic anhydrase,GO:0004089; GO:0008270 (99),GO:0004089; GO:0005886; GO:0006730; GO:0008270 (47)
OG0000225,4.4936434678805,-0.384897953298881,46,93,110,716,1100,Phospholipase B-like,GO:0004620; GO:0016042 (115),GO:0004620; GO:0005576; GO:0009395 (90)
OG0000226,-3.86350446417211,-6.48806143405755,4,417,5,717,1101,Solute carrier family 26 member 10-like protein,GO:0016020; GO:0055085 (131),GO:0008509; GO:0016020; GO:0098661 (72)
OG0000227,-5.73440008833288,-4.98810232284386,1,222,49,718,1102,N-acetylated-alpha-linked acidic dipeptidase 2-like,GO:0016020 (214),NA
OG0000228,-3.26473062708258,-3.64291024806817,4,300,30,719,1103,RING-type domain-containing protein,GO:0004842; GO:0016567; GO:0046872 (58),GO:0008270; GO:0031625; GO:0032440; GO:0033209; GO:0043122; GO:0046330; GO:0060255; GO:0070534 (48)
OG0000229,-17.9937341757047,-5.14236033561547,12,151,18,221,1104,Cubilin, putative,GO:0004222; GO:0004714; GO:0005509 (99),GO:0005509 (43)
OG0000230,-8.43059902860998,-7.37746048572381,44,141,104,720,1105,SCP domain-containing protein,GO:0005576 (203),GO:0016020 (9)
OG0000231,-3.81929677202581,0.478099578591988,4,418,111,721,1106,Sphingomyelin phosphodiesterase, putative,GO:0005576; GO:0006629; GO:0008081; GO:0016829; GO:0046872 (167),GO:0005576; GO:0008081; GO:0016042; GO:0016829; GO:0031640; GO:0046872; GO:0090729 (44)
OG0000232,-2.48928659632086,-10.3097782194885,27,27,44,722,1107,Complement C3-like,GO:0005576 (208),NA
OG0000233,-8.67119675352453,-8.27513266208489,44,419,53,723,1108,Protein kinase domain-containing protein,GO:0004674; GO:0005524; GO:0006468; GO:0006914 (100),GO:0004672; GO:0005524; GO:0006468; GO:0016020 (49)
OG0000234,1.35928315446497,7.05144404766242,45,125,80,724,1109,None,None,NA
OG0000235,-7.20347147657751,-4.80199349525292,4,209,8,167,1110,Nuclear receptor subfamily 2 group F member 1-A-like protein,GO:0003700; GO:0005634; GO:0008270; GO:0043565 (125),GO:0005634 (45)
OG0000236,-2.38280972316145,-10.6271634161742,27,27,44,164,1111,J domain-containing protein,GO:0005634; GO:0005737; GO:0030544; GO:0044183; GO:0051082; GO:0051087; GO:0061077 (97),GO:0005634; GO:0005737; GO:0044183; GO:0051082; GO:0051087; GO:0061077 (42)
OG0000237,-0.434311325095881,0.364821428033517,38,10,76,725,1112,Methyltransferase type 11 domain-containing protein,GO:0008168; GO:0016020 (207),NA
OG0000238,-9.73069267942785,9.24810885784309,6,140,11,102,1113,Amino acid transporter,GO:0015293; GO:0016020; GO:1902475 (89),GO:0015293; GO:0016020 (74)
OG0000239,-4.05285101606726,-3.50512701871712,4,45,58,726,1114,Chromo domain-containing protein,GO:0000792; GO:0005634; GO:0006325 (96),GO:0000122; GO:0000785; GO:0003682; GO:0006325; GO:0016787; GO:0035064; GO:0035102 (38)
OG0000240,-4.8377614565122,7.3909025132386,9,60,31,3,1115,None,None,NA
OG0000241,-4.15941053106665,-6.56281853320916,4,420,57,727,1116,GATA-type domain-containing protein,GO:0003700; GO:0005634; GO:0006357; GO:0008270; GO:0043565 (157),GO:0000122; GO:0000978; GO:0000981; GO:0005634; GO:0008270; GO:0045165; GO:0045944 (41)
OG0000242,-8.75850897505163,-9.39425850513299,30,421,112,728,1117,Cationic amino acid transporter, putative,GO:0016020; GO:0022857 (95),GO:0005886; GO:0006865; GO:0015171 (87)
OG0000243,-8.26391821577429,-6.73558021190484,44,16,36,729,1118,Gamma-interferon inducible lysosomal thiol reductase, putative,GO:0016491; GO:0016671 (149),GO:0016671 (56)
OG0000244,-6.96562653257727,-7.71634293201287,13,67,81,730,1119,Cuticle protein 14 isoform a,GO:0042302 (205),NA
OG0000245,2.23934764192225,-7.31378985050042,8,70,87,731,1120,Transposable element P transposase/THAP9 conserved domain-containing protein,GO:0004803; GO:0006313 (204),NA
OG0000246,13.0631038598788,4.17154883739631,2,25,52,74,1121,High-affinity choline transporter 1,GO:0016020; GO:0022857 (154),GO:0005307; GO:0005886; GO:0008292; GO:0015871 (49)
OG0000247,-4.18946033193945,-6.24187660816033,4,136,4,732,1122,Ig-like domain-containing protein,None,NA
OG0000248,-2.34128424003004,-10.5490593970092,27,27,44,164,1123,40S ribosomal protein S27A, putative,GO:0003735; GO:0006412; GO:0016567; GO:0019941; GO:0022627; GO:0031386; GO:0031625 (89),GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412; GO:1990904 (63)
OG0000249,-3.96763878538488,-3.63390899303277,4,422,58,733,1124,Mechanosensory protein 2-like protein,GO:0005886 (201),NA
OG0000250,-0.673712069534052,-0.126521116522147,28,90,113,54,1125,None,None,NA
OG0000251,5.66341800019861,1.50530909893195,35,41,114,288,1126,ABC transporter domain-containing protein,GO:0005524; GO:0016020; GO:0016887; GO:0140359 (178),GO:0005524; GO:0016887 (23)
OG0000252,-12.4080751486051,-4.48872495296319,20,16,115,301,1127,Dynein heavy chain: cytoplasmic-like protein,GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959 (111),GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959 (61)
OG0000253,1.69618100450159,7.41667651531379,23,29,55,734,1128,None,None,NA
OG0000254,4.8876373224032,1.77493953106086,18,191,34,75,1129,None,None,NA
OG0000255,-2.29920511915563,-5.67229295375664,10,56,77,66,1130,Myosin motor domain-containing protein,GO:0003774; GO:0005524; GO:0016459; GO:0030017; GO:0051015 (63),GO:0003774; GO:0003779; GO:0005524; GO:0016459; GO:0030017 (48)
OG0000256,-7.07105141355871,-4.71629095676263,4,160,8,735,1131,G-protein coupled receptors family 1 profile domain-containing protein,GO:0004995; GO:0005886 (85),GO:0004995; GO:0005886; GO:0007218; GO:0050254 (35)
OG0000257,0.87605494783045,-4.48794401290734,47,131,38,736,1132,Glucosylceramidase,GO:0004348; GO:0006665 (113),GO:0004348; GO:0006680 (77)
OG0000258,-1.24489139988302,2.45848655101936,8,423,116,737,1133,None,None,NA
OG0000259,-8.91143780424474,-9.48584938648064,48,175,117,338,1134,Kettin, putative,GO:0005886; GO:0007155; GO:0007411 (198),NA
OG0000260,-2.55094462110876,-0.142405277517631,4,124,61,738,1135,Membrane-associated RING finger containing protein, putative (Membrane-associated RING finger containing protein, putative (Fragment)),GO:0004842; GO:0008270; GO:0016020; GO:0016567 (167),GO:0008270 (32)
OG0000262,2.45721978471399,1.02969788906257,15,1,118,212,1136,RING-type E3 ubiquitin transferase,GO:0008270; GO:0061630 (115),GO:0046872 (80)
OG0000263,2.3698207788241,-6.98572373988946,8,29,55,739,1137,None,None,NA
OG0000264,-4.79661255552648,-8.23935747745354,3,83,22,740,1138,Potassium channel domain-containing protein,GO:0015271; GO:0016020; GO:0022841; GO:0030322; GO:0071805 (144),GO:0005267; GO:0016020 (42)
OG0000265,-7.1133392400968,-4.88545621040185,4,424,8,741,1139,ADP-ribosylation factor,GO:0003924; GO:0005525; GO:0005794; GO:0015031; GO:0016192; GO:0051649 (80),GO:0003924; GO:0005525; GO:0016192; GO:0051649 (72)
OG0000266,1.40164727494837,-0.416238552358939,37,7,119,83,1140,VWFC domain-containing protein,GO:0004867; GO:0010466 (105),GO:0004867; GO:0005576; GO:0008061; GO:0010466 (50)
OG0000267,-7.18438654615759,-4.72326315048058,4,425,120,742,1141,Fibroblast growth factor receptor 3-like protein,GO:0004713; GO:0005524; GO:0006468 (47),GO:0004714; GO:0005524; GO:0006468; GO:0007169; GO:0033674; GO:0043235 (30)
OG0000268,6.08290213868738,8.43202590343635,49,147,121,403,1142,EF-hand domain-containing protein,GO:0005509 (195),NA
OG0000269,-2.8593935914266,-3.62663195135911,4,426,122,743,1143,C2 domain-containing protein,GO:0016020 (122),GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0006906; GO:0014059; GO:0017158; GO:0030276; GO:0030424; GO:0035005; GO:0045202; GO:0046854; GO:0048791; GO:0070382; GO:0071277; GO:0098793 (37)
OG0000270,2.17638320253016,-1.27226353290398,39,63,123,211,1144,Low-density lipoprotein receptor-like protein,GO:0016020 (157),GO:0004252; GO:0005886 (37)
OG0000271,-7.32454424574255,-1.31920779350121,40,427,124,744,1145,None,None,NA
OG0000272,3.38007039353968,-3.9765725195678,4,7,125,28,1146,Phospholipid-transporting ATPase,GO:0000287; GO:0005524; GO:0015914; GO:0016020; GO:0016887; GO:0140326 (67),GO:0000287; GO:0005524; GO:0005802; GO:0005886; GO:0016887; GO:0045332; GO:0140326 (57)
OG0000273,1.97784871385218,-7.49541664722283,8,70,54,377,1147,Smoothelin-like protein 1,None,NA
OG0000274,-2.48869078829168,-10.3429207861694,27,27,44,745,1148,Beta-1,4-N-acetylgalactosaminyltransferase,GO:0005794; GO:0005975; GO:0006688; GO:0008378; GO:0016020; GO:0033207; GO:0033842; GO:0070085 (43),GO:0005975; GO:0006486; GO:0008270; GO:0016020; GO:0016757 (43)
OG0000275,1.88054198548914,6.8863630234925,45,428,126,746,1149,None,None,NA
OG0000276,10.2157480172885,0.603556150170968,50,76,127,413,1150,Secreted protein,None,NA
OG0000277,-4.80649214460729,-13.8984298765929,36,71,128,126,1151,ETS domain-containing protein,GO:0003700; GO:0005634; GO:0006357; GO:0043565 (152),GO:0000981; GO:0005634; GO:0006357; GO:0043565 (41)
OG0000278,-4.0405431337583,0.952983373376534,26,72,129,31,1152,RNA helicase,GO:0003724; GO:0003743; GO:0005524; GO:0016787; GO:0043229 (36),GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0010494; GO:0016787; GO:0016973 (36)
OG0000279,-6.53512364103674,-4.81094456317742,4,429,130,747,1153,Potassium-dependent sodium-calcium exchanger, putative (Potassium-dependent sodium-calcium exchanger, putative (Fragment)),GO:0006816; GO:0015297; GO:0016020 (176),GO:0005262; GO:0006874; GO:0008273; GO:0016020; GO:0070588 (15)
OG0000280,-8.78820162489294,-8.56537104251702,44,286,38,42,1154,beta-N-acetylhexosaminidase,GO:0004563; GO:0005975; GO:0102148 (121),GO:0004563; GO:0005764; GO:0005975; GO:0006689; GO:0016020; GO:0030203; GO:0102148 (51)
OG0000281,-5.65083127691625,-3.13405397760589,10,98,74,748,1155,alkaline phosphatase,GO:0004035; GO:0016311; GO:0046872 (79),GO:0004035; GO:0046872 (66)
OG0000282,1.89055175111414,1.78698539135139,22,113,131,39,1156,Hemocyte protein-glutamine gamma-glutamyltransferase-like protein,GO:0003810; GO:0018149; GO:0046872 (149),GO:0003810; GO:0018149 (29)
OG0000283,-4.80565958692907,-13.8615388930114,36,71,128,126,1157,Tetraspanin,GO:0016020 (190),NA
OG0000284,-10.3768528051603,-7.92099094989617,19,47,132,749,1158,Deoxyribonuclease II, putative,GO:0004531; GO:0006309 (118),GO:0004531 (57)
OG0000285,0.674673979736578,-2.91473836305459,39,63,133,5,1159,Calcium-dependent cysteine protease, putative,GO:0004198; GO:0006508 (95),GO:0004198; GO:0005509; GO:0005737; GO:0006508 (86)
OG0000286,6.44559306428553,-0.437191730764701,34,7,134,750,1160,Legumain, putative,GO:0004197; GO:0005773; GO:0006624; GO:0051603 (111),GO:0006508; GO:0008234 (63)
OG0000287,-4.87848144247412,0.847168916436837,26,44,135,74,1161,Monocarboxylate transporter, putative,GO:0016020; GO:0022857 (153),GO:0016020 (34)
OG0000288,3.75373668000818,-0.689618593481376,51,430,136,751,1162,Reverse transcriptase-like protein,GO:0003964 (187),NA
OG0000289,-2.52650248482107,0.0291767060486534,4,124,61,71,1163,DM domain-containing protein,GO:0005634; GO:0006355; GO:0043565; GO:0046872 (158),GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007548; GO:0046872 (17)
OG0000290,1.63770598695398,7.38772105571906,23,48,137,224,64,None,None,NA
OG0000291,-2.40887325479864,-10.3977527678283,27,27,44,752,1164,guanylate cyclase,GO:0004383 (42),GO:0004383; GO:0035556 (36)
OG0000292,-5.85317116453527,-5.30068851116021,1,170,49,753,1165,P/Homo B domain-containing protein,GO:0004252; GO:0006508 (75),GO:0004252; GO:0005802; GO:0016020; GO:0016486 (29)
OG0000293,1.5053302697909,7.09307193157356,45,125,80,224,1166,None,None,NA
OG0000294,-4.72860937788366,-8.33772469165642,3,83,22,754,1167,Cytochrome P450, putative,GO:0005506; GO:0016020; GO:0020037; GO:0070330 (122),GO:0004497; GO:0005506; GO:0016705; GO:0020037 (52)
OG0000295,-2.99162440969824,7.07006644603889,17,49,138,285,1168,Protein Skeletor: isoforms B/C-like protein,None,NA
OG0000296,0.288881962753545,-1.6054285824569,11,101,109,127,1169,procollagen-proline 4-dioxygenase,GO:0004656; GO:0005506; GO:0005783; GO:0005788; GO:0018401; GO:0031418 (65),GO:0004656; GO:0005506; GO:0005783; GO:0018401; GO:0031418 (50)
