X1,X2,leiden_cluster_id,infomap_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0000176,-1.70462336141337,0.380018027313642,2,21,11,8,1259,C4b-binding protein beta chain, putative,GO:0030246 (76),GO:0005576; GO:0030414 (67)
OG0000177,0.172975201330145,2.6898072676739,22,77,200,281,1260,Pancreatic lipase-related protein 2-like protein,GO:0005576; GO:0016298 (248),GO:0005576; GO:0006629; GO:0016298 (2)
OG0000178,-3.94151212770213,4.29189559985011,2,61,131,598,1261,None,None,NA
OG0000179,-6.02517177659739,1.89576432276576,2,7,90,22,1262,HECT-type E3 ubiquitin transferase,GO:0006511; GO:0009966; GO:0016567; GO:0061630 (78),GO:0004842; GO:0009966; GO:0016567 (55)
OG0000180,-3.56249811250437,-0.631837515346118,2,9,90,22,1263,Cytochrome P450,GO:0004497; GO:0005506; GO:0016705; GO:0020037 (197),GO:0004501; GO:0005506; GO:0005789; GO:0020037 (23)
OG0000181,2.44229195516836,-0.421936182490893,5,78,11,922,1264,None,None,NA
OG0000182,7.19562814634572,-0.800169853679247,13,79,40,812,1265,Secreted protein, putative,None,NA
OG0000183,0.3703294346882,-1.2516069693485,2,23,216,923,1266,Histone-lysine N-methyltransferase SETMAR-like protein,GO:0003676; GO:0008168; GO:0032259 (231),GO:0003676 (12)
OG0000184,-1.46510901052226,3.44984910059779,2,41,258,31,1267,Alpha-crystallin B chain, putative,GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0046872; GO:0051082 (203),GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0051082 (29)
OG0000185,0.232378164942374,-1.10820725392491,2,80,296,924,1268,None,None,NA
OG0000186,5.80303237837087,2.84979936648219,23,81,445,114,1269,Disintegrin-metalloprotease, putative,GO:0004222; GO:0005886; GO:0006509; GO:0007219; GO:0007229; GO:0046872 (112),GO:0004222; GO:0006508; GO:0046872 (60)
OG0000187,-2.38428117830027,-1.9566269202152,2,22,60,171,1270,Plexin-B-like protein,GO:0002116; GO:0005886; GO:0007162; GO:0008045; GO:0008360; GO:0017154; GO:0030334; GO:0043087; GO:0050772; GO:0097374; GO:1902287 (79),GO:0007399; GO:0016020; GO:0017154 (45)
OG0000188,1.08513245981466,0.0288520770153327,2,82,50,38,1271,Adenylate cyclase, putative,GO:0008260; GO:0016020; GO:0022857; GO:0055085 (163),GO:0016020; GO:0022857 (77)
OG0000189,4.57976053159963,-3.03591683339269,7,16,332,119,1272,Glycolate oxidase, putative,GO:0003973; GO:0005777; GO:0010181 (193),GO:0005777; GO:0010181; GO:0016491 (41)
OG0000190,-6.40735151368846,2.07360336352199,3,7,11,263,1273,Integrin alpha, putative,GO:0007157; GO:0007229; GO:0008305 (91),GO:0007157; GO:0007229; GO:0016020 (79)
OG0000191,1.85601721208822,-3.48837902974279,2,83,227,90,1274,CUB domain-containing protein,GO:0016020 (231),GO:0000413; GO:0003755; GO:0006457 (8)
OG0000192,-2.69038703042735,1.36787924338191,2,84,11,255,1275,Lysosomal acid phosphatase-like protein 3,GO:0016020 (238),NA
OG0000193,-1.95997764665354,-2.02833512257726,4,53,125,49,1276,Chymotrypsin-C, putative,GO:0004252; GO:0006508 (238),NA
OG0000194,0.193841402123679,2.80509671736567,22,77,25,213,1277,Cytochrome P450, putative,GO:0005506; GO:0020037; GO:0070330 (210),GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037 (10)
OG0000195,-2.3277657230543,-1.63436177205236,2,4,90,448,1278,Inhibitor of apoptosis protein 1 and 2, iap1, iap2, putative,GO:0005634; GO:0005737; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630 (110),GO:0043027; GO:0043066 (104)
OG0000196,-3.13951446611155,-1.79790881108434,2,9,90,22,1279,Alpha-mannosidase,GO:0004559; GO:0006013; GO:0030246; GO:0046872 (155),GO:0004559; GO:0005764; GO:0006013; GO:0030246; GO:0046872 (70)
OG0000197,-3.10034110147227,-1.07329228352696,2,9,90,171,1280,Peptidase M14 carboxypeptidase A domain-containing protein,GO:0004181; GO:0006508; GO:0008270 (195),GO:0004181; GO:0006508; GO:0008270; GO:0016020 (38)
OG0000198,-0.177574356381784,-2.23082426022679,2,21,85,91,1281,Sema domain-containing protein,GO:0004222; GO:0007411; GO:0016020; GO:0030215; GO:0030335; GO:0045499; GO:0048843; GO:0071526 (49),GO:0030215 (44)
OG0000199,-4.39853670198191,-5.01893856953771,24,85,504,22,1282,Gamma-glutamyltransferase, putative,GO:0005886; GO:0006751; GO:0036374; GO:0102953; GO:0103068 (184),GO:0006751; GO:0036374 (30)
OG0000200,-4.10780193406809,-0.853530315867968,2,9,90,22,517,vesicle-fusing ATPase,GO:0005524; GO:0016887 (147),GO:0005524; GO:0005829; GO:0007031; GO:0016887 (36)
OG0000201,-2.8874855240034,-1.89515712689549,2,86,12,265,1283,Ca2+-binding actin-bundling protein,GO:0003779; GO:0005085; GO:0005543; GO:0005737; GO:0005874; GO:0016020; GO:0051693 (130),GO:0003779; GO:0005200; GO:0005543; GO:0008091; GO:0016020; GO:0051693 (66)
OG0000202,-0.776832958047281,0.575260879286222,5,72,116,292,1284,SEC14-like protein 3,None,NA
OG0000203,-3.09443022805918,-0.872308759204455,2,9,90,22,1285,RB13-6 antigen, putative,GO:0003676; GO:0004528; GO:0031674; GO:0046872; GO:0055120 (230),NA
OG0000204,-5.04222967225779,5.34363696146815,14,87,353,436,1286,Alpha-2-macroglobulin,GO:0004867; GO:0005615; GO:0010466; GO:0016020 (189),GO:0004867; GO:0005615; GO:0010466 (18)
OG0000205,6.87194106977712,-0.565956739894457,13,79,40,812,1287,None,GO:0016020; GO:0022857 (229),NA
OG0000206,-2.23259141046275,0.90704758632987,2,21,11,255,381,Monocarboxylate transporter, putative (Monocarboxylate transporter, putative (Fragment)),GO:0008028; GO:0015718; GO:0016020 (114),GO:0016020; GO:0022857 (91)
OG0000207,-3.02924015123118,-0.287344364635058,2,21,11,263,188,Protein kinase, putative,GO:0004674; GO:0005524; GO:0006468 (56),GO:0000086; GO:0004693; GO:0005524; GO:0005634; GO:0006468; GO:0007095; GO:0008353 (52)
OG0000208,0.85432610910665,-1.15289094876439,2,88,90,22,1288,Topoisomerase TOP1-interacting protein BTBD1, putative (Fragment),GO:0005829; GO:0022008 (226),NA
OG0000209,-2.06049277383555,-4.00573637913854,2,58,2,925,1289,C-type lectin domain-containing protein,GO:0001872; GO:0071226 (104),GO:0016020 (64)
OG0000210,-3.21687843400706,0.694694312103681,2,89,2,38,1290,Calcitonin receptor, putative (Calcitonin receptor, putative (Fragment)),GO:0004930; GO:0016020 (116),GO:0004930; GO:0007166; GO:0016020 (109)
OG0000211,-1.92486025888194,0.63809436727374,2,21,11,255,1291,calcium/calmodulin-dependent protein kinase,GO:0004674; GO:0005524; GO:0006468 (50),GO:0004672; GO:0005524; GO:0006468; GO:0035556 (44)
OG0000212,-0.244629730765711,0.239219339378766,2,90,446,371,1292,Ubiquitin protein ligase, putative,GO:0000151; GO:0000209; GO:0005524; GO:0005634; GO:0006511; GO:0016874; GO:0031625; GO:0061631 (99),GO:0005524; GO:0016740 (57)
OG0000213,6.76486871641408,-2.7299480719486,5,91,273,926,1293,None,None,NA
OG0000214,-6.40070917207469,1.97095480728953,3,92,95,927,1294,Twitchin,GO:0004672; GO:0005524; GO:0006468; GO:0009653; GO:0030154 (221),NA
OG0000215,-4.80089809495677,2.69076988268702,3,7,313,6,1295,Phospholipase A2 domain-containing protein,GO:0004623; GO:0005576; GO:0006644; GO:0016042; GO:0050482 (113),GO:0006644; GO:0016042; GO:0047498; GO:0050482 (90)
OG0000216,-2.14425232011546,-1.73125794362218,2,4,90,448,1296,Cystatin, putative,GO:0004869; GO:0005615; GO:0005737; GO:0016020; GO:0031982; GO:2000117 (89),GO:0004869 (85)
OG0000217,5.62521741789113,0.885817916878156,25,93,120,559,1297,None,None,NA
OG0000218,-2.75480773050059,-0.541030792705126,2,18,90,22,1298,Solute carrier, putative (Solute carrier, putative (Fragment)),GO:0005886; GO:0008324 (128),GO:0008324; GO:0016020 (91)
OG0000219,4.85985801618825,-3.73226311635167,7,94,70,279,1299,Ubiquitin-conjugating enzyme E2 Z-like protein,None,NA
OG0000220,-6.40341474611033,2.15610942412227,3,7,313,6,1300,Laminin EGF-like domain-containing protein,GO:0005576 (67),GO:0016020 (53)
OG0000221,-3.90831806260813,4.51514384318202,2,61,131,598,1301,Vitellogenin,GO:0005319 (217),NA
OG0000223,7.22777698438894,0.118302615173749,2,95,40,16,1302,PiggyBac transposable element-derived protein domain-containing protein,GO:0004803; GO:0005634; GO:0098038 (216),NA
OG0000224,-2.77959348756541,-1.11140802334935,2,9,90,22,1303,Carbonic anhydrase,GO:0004089; GO:0008270 (99),GO:0004089; GO:0005886; GO:0006730; GO:0008270 (47)
OG0000225,-1.49692155915965,5.43675849009364,21,96,144,84,1304,Phospholipase B-like,GO:0004620; GO:0016042 (115),GO:0004620; GO:0005576; GO:0009395 (90)
OG0000226,-4.58449842530955,-4.05079176854283,2,97,11,8,1305,Solute carrier family 26 member 10-like protein,GO:0016020; GO:0055085 (131),GO:0008509; GO:0016020; GO:0098661 (72)
OG0000227,0.36381813388597,0.591296406277112,2,98,117,586,1306,N-acetylated-alpha-linked acidic dipeptidase 2-like,GO:0016020 (214),NA
OG0000228,-0.219504674260507,-0.416777519694872,2,66,197,189,1307,RING-type domain-containing protein,GO:0004842; GO:0016567; GO:0046872 (58),GO:0008270; GO:0031625; GO:0032440; GO:0033209; GO:0043122; GO:0046330; GO:0060255; GO:0070534 (48)
OG0000229,-2.70505573350657,-1.88497832249791,2,9,90,22,1308,Cubilin, putative,GO:0004222; GO:0004714; GO:0005509 (99),GO:0005509 (43)
OG0000230,-2.64338495332469,-3.94449999760778,2,99,132,928,1309,SCP domain-containing protein,GO:0005576 (203),GO:0016020 (9)
OG0000231,-2.08061267930735,-1.85345485638768,2,22,2,171,1310,Sphingomyelin phosphodiesterase, putative,GO:0005576; GO:0006629; GO:0008081; GO:0016829; GO:0046872 (167),GO:0005576; GO:0008081; GO:0016042; GO:0016829; GO:0031640; GO:0046872; GO:0090729 (44)
OG0000232,-2.53728797036875,-2.07599428128392,2,17,125,290,1311,Complement C3-like,GO:0005576 (208),NA
OG0000233,-2.48430635530222,-4.61472132634313,18,100,272,211,1312,Protein kinase domain-containing protein,GO:0004674; GO:0005524; GO:0006468; GO:0006914 (100),GO:0004672; GO:0005524; GO:0006468; GO:0016020 (49)
OG0000234,7.46623943250905,0.292633564957075,13,101,40,16,1313,None,None,NA
OG0000235,-1.26819290715922,-0.164551524631091,2,66,197,176,1314,Nuclear receptor subfamily 2 group F member 1-A-like protein,GO:0003700; GO:0005634; GO:0008270; GO:0043565 (125),GO:0005634 (45)
OG0000236,-2.65499140817393,-1.15884044598729,2,9,90,171,1315,J domain-containing protein,GO:0005634; GO:0005737; GO:0030544; GO:0044183; GO:0051082; GO:0051087; GO:0061077 (97),GO:0005634; GO:0005737; GO:0044183; GO:0051082; GO:0051087; GO:0061077 (42)
OG0000237,4.40551088255178,-2.70693161915929,7,16,332,119,1316,Methyltransferase type 11 domain-containing protein,GO:0008168; GO:0016020 (207),NA
OG0000238,-2.73338677484263,0.950114371069364,2,21,11,255,1317,Amino acid transporter,GO:0015293; GO:0016020; GO:1902475 (89),GO:0015293; GO:0016020 (74)
OG0000239,-2.70579959947337,-3.94812014531285,2,102,147,929,1318,Chromo domain-containing protein,GO:0000792; GO:0005634; GO:0006325 (96),GO:0000122; GO:0000785; GO:0003682; GO:0006325; GO:0016787; GO:0035064; GO:0035102 (38)
OG0000240,6.42540643614065,0.224983783253126,13,80,40,111,1319,None,None,NA
OG0000241,-6.45742799836863,2.24704775381892,3,7,544,6,1320,GATA-type domain-containing protein,GO:0003700; GO:0005634; GO:0006357; GO:0008270; GO:0043565 (157),GO:0000122; GO:0000978; GO:0000981; GO:0005634; GO:0008270; GO:0045165; GO:0045944 (41)
OG0000242,-0.905456801240335,-0.333707956782885,2,66,446,277,1321,Cationic amino acid transporter, putative,GO:0016020; GO:0022857 (95),GO:0005886; GO:0006865; GO:0015171 (87)
OG0000243,-3.77430369455088,-1.40521719884069,2,26,90,22,1322,Gamma-interferon inducible lysosomal thiol reductase, putative,GO:0016491; GO:0016671 (149),GO:0016671 (56)
OG0000244,1.50298355024587,2.7190996127209,2,67,90,16,1323,Cuticle protein 14 isoform a,GO:0042302 (205),NA
OG0000245,2.03102455538045,-1.87173560094029,3,80,136,387,1324,Transposable element P transposase/THAP9 conserved domain-containing protein,GO:0004803; GO:0006313 (204),NA
OG0000246,5.39348934095632,-2.5834031386295,7,103,70,16,1325,High-affinity choline transporter 1,GO:0016020; GO:0022857 (154),GO:0005307; GO:0005886; GO:0008292; GO:0015871 (49)
OG0000247,-2.38264753419627,0.719935240038328,2,70,11,263,1326,Ig-like domain-containing protein,None,NA
OG0000248,-1.485307117288,5.41633317042201,21,96,52,84,1327,40S ribosomal protein S27A, putative,GO:0003735; GO:0006412; GO:0016567; GO:0019941; GO:0022627; GO:0031386; GO:0031625 (89),GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412; GO:1990904 (63)
OG0000249,-3.03271915513743,-0.788424758426257,2,9,90,22,1328,Mechanosensory protein 2-like protein,GO:0005886 (201),NA
OG0000250,2.99930332105886,-0.741061596385546,5,71,187,869,1329,None,None,NA
OG0000251,-4.76569416124095,6.57751414347499,20,104,104,930,1330,ABC transporter domain-containing protein,GO:0005524; GO:0016020; GO:0016887; GO:0140359 (178),GO:0005524; GO:0016887 (23)
OG0000252,-0.0503087987350327,0.539186240919523,2,56,41,127,1331,Dynein heavy chain: cytoplasmic-like protein,GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959 (111),GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959 (61)
OG0000253,7.14125202101003,-2.9079516215244,5,105,8,931,1332,None,None,NA
OG0000254,3.7111439506365,-0.811386970988818,5,106,136,288,1333,None,None,NA
OG0000255,-4.49379589158763,-0.593863276950427,2,56,90,177,1334,Myosin motor domain-containing protein,GO:0003774; GO:0005524; GO:0016459; GO:0030017; GO:0051015 (63),GO:0003774; GO:0003779; GO:0005524; GO:0016459; GO:0030017 (48)
OG0000256,-0.856378694360147,-0.420115737430163,2,107,197,188,1335,G-protein coupled receptors family 1 profile domain-containing protein,GO:0004995; GO:0005886 (85),GO:0004995; GO:0005886; GO:0007218; GO:0050254 (35)
OG0000257,-3.84982015687693,-5.1048579497257,19,108,226,932,1336,Glucosylceramidase,GO:0004348; GO:0006665 (113),GO:0004348; GO:0006680 (77)
OG0000258,5.3143811027361,-3.4349303526798,26,109,47,379,1337,None,None,NA
OG0000259,-0.482787748162637,-1.20223191212804,2,110,283,933,1338,Kettin, putative,GO:0005886; GO:0007155; GO:0007411 (198),NA
OG0000260,2.34219453733694,-0.677969960681506,5,111,245,154,1339,Membrane-associated RING finger containing protein, putative (Membrane-associated RING finger containing protein, putative (Fragment)),GO:0004842; GO:0008270; GO:0016020; GO:0016567 (167),GO:0008270 (32)
OG0000262,-1.16740514833201,-0.804629711619921,2,66,197,189,1340,RING-type E3 ubiquitin transferase,GO:0008270; GO:0061630 (115),GO:0046872 (80)
OG0000263,-3.60321404535044,8.15038725901454,27,112,516,882,1341,None,None,NA
OG0000264,-2.27161051828135,1.19720894265979,2,21,11,8,1342,Potassium channel domain-containing protein,GO:0015271; GO:0016020; GO:0022841; GO:0030322; GO:0071805 (144),GO:0005267; GO:0016020 (42)
OG0000265,-3.72929908830393,-1.35730889271886,2,9,90,22,113,ADP-ribosylation factor,GO:0003924; GO:0005525; GO:0005794; GO:0015031; GO:0016192; GO:0051649 (80),GO:0003924; GO:0005525; GO:0016192; GO:0051649 (72)
OG0000266,-2.27859832841624,2.00995412636607,2,113,171,268,1343,VWFC domain-containing protein,GO:0004867; GO:0010466 (105),GO:0004867; GO:0005576; GO:0008061; GO:0010466 (50)
OG0000267,-5.8859887321638,1.87888595629542,3,114,201,8,1344,Fibroblast growth factor receptor 3-like protein,GO:0004713; GO:0005524; GO:0006468 (47),GO:0004714; GO:0005524; GO:0006468; GO:0007169; GO:0033674; GO:0043235 (30)
OG0000268,-4.17882206041087,1.65086212921946,2,50,274,37,230,EF-hand domain-containing protein,GO:0005509 (195),NA
OG0000269,-5.29949524003733,1.00977854039579,28,56,41,72,1345,C2 domain-containing protein,GO:0016020 (122),GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0006906; GO:0014059; GO:0017158; GO:0030276; GO:0030424; GO:0035005; GO:0045202; GO:0046854; GO:0048791; GO:0070382; GO:0071277; GO:0098793 (37)
OG0000270,3.74053976934682,-0.337330846301623,5,115,112,772,1346,Low-density lipoprotein receptor-like protein,GO:0016020 (157),GO:0004252; GO:0005886 (37)
OG0000271,-1.79366006452311,-3.09224989842565,1,116,224,934,1347,None,None,NA
OG0000272,-2.6128580768751,1.07499445769995,2,21,11,8,1348,Phospholipid-transporting ATPase,GO:0000287; GO:0005524; GO:0015914; GO:0016020; GO:0016887; GO:0140326 (67),GO:0000287; GO:0005524; GO:0005802; GO:0005886; GO:0016887; GO:0045332; GO:0140326 (57)
OG0000273,-3.32162668306101,1.19130569864123,2,117,274,22,1349,Smoothelin-like protein 1,None,NA
OG0000274,-2.34597899514903,0.400012107380323,2,21,11,255,1350,Beta-1,4-N-acetylgalactosaminyltransferase,GO:0005794; GO:0005975; GO:0006688; GO:0008378; GO:0016020; GO:0033207; GO:0033842; GO:0070085 (43),GO:0005975; GO:0006486; GO:0008270; GO:0016020; GO:0016757 (43)
OG0000275,7.00098417204152,-2.90790965985448,5,105,8,935,1351,None,None,NA
OG0000276,5.8069953719927,-0.143230227939196,13,118,22,35,1352,Secreted protein,None,NA
OG0000277,-2.27218629914988,0.728505881317548,2,21,11,255,1353,ETS domain-containing protein,GO:0003700; GO:0005634; GO:0006357; GO:0043565 (152),GO:0000981; GO:0005634; GO:0006357; GO:0043565 (41)
OG0000278,-3.57687046128977,-1.33642366360814,2,9,90,22,964,RNA helicase,GO:0003724; GO:0003743; GO:0005524; GO:0016787; GO:0043229 (36),GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0010494; GO:0016787; GO:0016973 (36)
OG0000279,-3.76942278939951,-2.54154041241796,2,119,128,285,1354,Potassium-dependent sodium-calcium exchanger, putative (Potassium-dependent sodium-calcium exchanger, putative (Fragment)),GO:0006816; GO:0015297; GO:0016020 (176),GO:0005262; GO:0006874; GO:0008273; GO:0016020; GO:0070588 (15)
OG0000280,-3.59298827249278,-1.15369298886449,2,9,90,22,1355,beta-N-acetylhexosaminidase,GO:0004563; GO:0005975; GO:0102148 (121),GO:0004563; GO:0005764; GO:0005975; GO:0006689; GO:0016020; GO:0030203; GO:0102148 (51)
OG0000281,-3.54274990159739,-0.98298790883214,2,9,90,22,1356,alkaline phosphatase,GO:0004035; GO:0016311; GO:0046872 (79),GO:0004035; GO:0046872 (66)
OG0000282,-0.204685201232324,-0.410608796588488,2,69,335,178,1357,Hemocyte protein-glutamine gamma-glutamyltransferase-like protein,GO:0003810; GO:0018149; GO:0046872 (149),GO:0003810; GO:0018149 (29)
OG0000283,-3.17467596132029,-1.32839396428258,2,9,90,22,113,Tetraspanin,GO:0016020 (190),NA
OG0000284,-3.05138327676524,0.173972459324293,2,22,2,171,1358,Deoxyribonuclease II, putative,GO:0004531; GO:0006309 (118),GO:0004531 (57)
OG0000285,-6.49309875566233,1.92234060335963,3,7,313,6,1359,Calcium-dependent cysteine protease, putative,GO:0004198; GO:0006508 (95),GO:0004198; GO:0005509; GO:0005737; GO:0006508 (86)
OG0000286,4.28667209547292,-0.678852228633471,2,120,2,936,1360,Legumain, putative,GO:0004197; GO:0005773; GO:0006624; GO:0051603 (111),GO:0006508; GO:0008234 (63)
OG0000287,1.53777013223897,1.3925692455849,5,43,208,292,1361,Monocarboxylate transporter, putative,GO:0016020; GO:0022857 (153),GO:0016020 (34)
OG0000288,1.19344315927755,-0.345610289088793,2,121,17,937,1362,Reverse transcriptase-like protein,GO:0003964 (187),NA
OG0000289,-2.57166316110362,0.0128986554226203,2,19,11,8,1363,DM domain-containing protein,GO:0005634; GO:0006355; GO:0043565; GO:0046872 (158),GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007548; GO:0046872 (17)
OG0000290,6.82281778257619,-2.61564186047704,5,105,562,938,1364,None,None,NA
OG0000291,0.909673313315024,1.56021812725871,2,2,2,326,1365,guanylate cyclase,GO:0004383 (42),GO:0004383; GO:0035556 (36)
OG0000292,-0.570329805199991,-2.4375827593723,2,122,322,64,1366,P/Homo B domain-containing protein,GO:0004252; GO:0006508 (75),GO:0004252; GO:0005802; GO:0016020; GO:0016486 (29)
OG0000293,7.06793735426198,-3.1575899405399,5,75,155,939,1367,None,None,NA
OG0000294,0.287820162887682,2.4467458443722,22,77,25,940,1368,Cytochrome P450, putative,GO:0005506; GO:0016020; GO:0020037; GO:0070330 (122),GO:0004497; GO:0005506; GO:0016705; GO:0020037 (52)
OG0000295,-2.39618017274607,0.600308151729993,2,21,11,8,1369,Protein Skeletor: isoforms B/C-like protein,None,NA
OG0000296,3.08692214887868,-1.57170799206883,5,59,6,640,1370,procollagen-proline 4-dioxygenase,GO:0004656; GO:0005506; GO:0005783; GO:0005788; GO:0018401; GO:0031418 (65),GO:0004656; GO:0005506; GO:0005783; GO:0018401; GO:0031418 (50)
