X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0000177,3.87338759592855,-0.286517591416697,10,57,86,138,1512,Pancreatic lipase-related protein 2-like protein,GO:0005576; GO:0016298 (248),GO:0005576; GO:0006629; GO:0016298 (2)
OG0000178,2.88998241565311,2.44124141222252,8,58,73,251,1513,None,None,NA
OG0000179,1.28632946900213,0.0820023108126124,2,53,62,42,1514,HECT-type E3 ubiquitin transferase,GO:0006511; GO:0009966; GO:0016567; GO:0061630 (78),GO:0004842; GO:0009966; GO:0016567 (55)
OG0000180,11.8370726912388,-3.16397115701423,3,129,25,81,1515,Cytochrome P450,GO:0004497; GO:0005506; GO:0016705; GO:0020037 (197),GO:0004501; GO:0005506; GO:0005789; GO:0020037 (23)
OG0000181,2.47492339304769,6.50596263891472,7,8,45,44,723,None,None,NA
OG0000182,1.94404371670568,4.76949956899895,1,8,50,122,1516,Secreted protein, putative,None,NA
OG0000183,-1.70379034587061,3.84338262563958,23,14,87,161,462,Histone-lysine N-methyltransferase SETMAR-like protein,GO:0003676; GO:0008168; GO:0032259 (231),GO:0003676 (12)
OG0000184,5.15511163166845,-5.02869340890632,5,66,88,206,1517,Alpha-crystallin B chain, putative,GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0046872; GO:0051082 (203),GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0051082 (29)
OG0000185,3.00666267826343,2.25411823278679,8,58,73,251,1518,None,None,NA
OG0000186,3.52413066319311,0.552654056608816,2,27,7,331,1519,Disintegrin-metalloprotease, putative,GO:0004222; GO:0005886; GO:0006509; GO:0007219; GO:0007229; GO:0046872 (112),GO:0004222; GO:0006508; GO:0046872 (60)
OG0000187,5.50804456166113,-4.3743807982801,5,40,13,183,1520,Plexin-B-like protein,GO:0002116; GO:0005886; GO:0007162; GO:0008045; GO:0008360; GO:0017154; GO:0030334; GO:0043087; GO:0050772; GO:0097374; GO:1902287 (79),GO:0007399; GO:0016020; GO:0017154 (45)
OG0000188,2.90353777102316,-1.04231116288886,2,9,89,98,1521,Adenylate cyclase, putative,GO:0008260; GO:0016020; GO:0022857; GO:0055085 (163),GO:0016020; GO:0022857 (77)
OG0000189,1.73712511948431,4.26876953130974,2,1,24,122,1522,Glycolate oxidase, putative,GO:0003973; GO:0005777; GO:0010181 (193),GO:0005777; GO:0010181; GO:0016491 (41)
OG0000190,1.39265700272405,0.172587244570394,2,53,62,309,1523,Integrin alpha, putative,GO:0007157; GO:0007229; GO:0008305 (91),GO:0007157; GO:0007229; GO:0016020 (79)
OG0000191,2.31325515202367,0.46653637176766,2,46,26,267,1524,CUB domain-containing protein,GO:0016020 (231),GO:0000413; GO:0003755; GO:0006457 (8)
OG0000192,-2.4120299012295,0.201998739302298,4,81,90,63,1525,Lysosomal acid phosphatase-like protein 3,GO:0016020 (238),NA
OG0000193,3.14341463736379,4.8126321125628,7,8,91,44,1526,Chymotrypsin-C, putative,GO:0004252; GO:0006508 (238),NA
OG0000194,3.97522803238714,-0.390479535996775,2,57,3,29,1527,Cytochrome P450, putative,GO:0005506; GO:0020037; GO:0070330 (210),GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037 (10)
OG0000195,3.52098741225088,0.554877876103063,2,27,7,271,1528,Inhibitor of apoptosis protein 1 and 2, iap1, iap2, putative,GO:0005634; GO:0005737; GO:0031398; GO:0043027; GO:0043066; GO:0051726; GO:0061630 (110),GO:0043027; GO:0043066 (104)
OG0000196,2.88473052374208,-3.26670810693489,5,81,18,254,1529,Alpha-mannosidase,GO:0004559; GO:0006013; GO:0030246; GO:0046872 (155),GO:0004559; GO:0005764; GO:0006013; GO:0030246; GO:0046872 (70)
OG0000197,10.695906004227,-3.17135450357185,15,57,5,43,1530,Peptidase M14 carboxypeptidase A domain-containing protein,GO:0004181; GO:0006508; GO:0008270 (195),GO:0004181; GO:0006508; GO:0008270; GO:0016020 (38)
OG0000198,1.35562988213384,-0.166751356065134,2,102,62,34,1531,Sema domain-containing protein,GO:0004222; GO:0007411; GO:0016020; GO:0030215; GO:0030335; GO:0045499; GO:0048843; GO:0071526 (49),GO:0030215 (44)
OG0000199,2.08780368260229,4.39752104765191,7,18,27,399,1532,Gamma-glutamyltransferase, putative,GO:0005886; GO:0006751; GO:0036374; GO:0102953; GO:0103068 (184),GO:0006751; GO:0036374 (30)
OG0000200,0.304228386200311,-2.2348692130445,6,230,92,576,1533,vesicle-fusing ATPase,GO:0005524; GO:0016887 (147),GO:0005524; GO:0005829; GO:0007031; GO:0016887 (36)
OG0000201,4.8890878765949,-1.04366371148811,2,102,93,577,1534,Ca2+-binding actin-bundling protein,GO:0003779; GO:0005085; GO:0005543; GO:0005737; GO:0005874; GO:0016020; GO:0051693 (130),GO:0003779; GO:0005200; GO:0005543; GO:0008091; GO:0016020; GO:0051693 (66)
OG0000202,2.71094711712682,2.19934180265679,8,58,94,423,1535,SEC14-like protein 3,None,NA
OG0000203,0.100792249954583,-2.1745209407209,6,7,31,115,1536,RB13-6 antigen, putative,GO:0003676; GO:0004528; GO:0031674; GO:0046872; GO:0055120 (230),NA
OG0000204,12.0709136336216,-3.51697799676643,3,93,95,33,1537,Alpha-2-macroglobulin,GO:0004867; GO:0005615; GO:0010466; GO:0016020 (189),GO:0004867; GO:0005615; GO:0010466 (18)
OG0000205,2.31256987742269,3.59702017790093,1,68,1,145,1538,None,GO:0016020; GO:0022857 (229),NA
OG0000206,6.48609121731603,-1.65437767022834,24,15,84,32,1539,Monocarboxylate transporter, putative (Monocarboxylate transporter, putative (Fragment)),GO:0008028; GO:0015718; GO:0016020 (114),GO:0016020; GO:0022857 (91)
OG0000207,-1.63003269740259,-0.114632339417795,1,9,96,78,1540,Protein kinase, putative,GO:0004674; GO:0005524; GO:0006468 (56),GO:0000086; GO:0004693; GO:0005524; GO:0005634; GO:0006468; GO:0007095; GO:0008353 (52)
OG0000208,-0.854817071639655,1.18788453823342,7,8,97,20,1541,Topoisomerase TOP1-interacting protein BTBD1, putative (Fragment),GO:0005829; GO:0022008 (226),NA
OG0000209,-7.49932257243311,0.876046596825262,25,92,98,40,105,C-type lectin domain-containing protein,GO:0001872; GO:0071226 (104),GO:0016020 (64)
OG0000210,4.34017332485998,-5.53848955148445,5,81,36,31,1542,Calcitonin receptor, putative (Calcitonin receptor, putative (Fragment)),GO:0004930; GO:0016020 (116),GO:0004930; GO:0007166; GO:0016020 (109)
OG0000211,1.2274976580509,-2.95030138009773,10,72,23,241,1543,calcium/calmodulin-dependent protein kinase,GO:0004674; GO:0005524; GO:0006468 (50),GO:0004672; GO:0005524; GO:0006468; GO:0035556 (44)
OG0000212,-1.85047499247706,2.39618256574883,26,135,99,108,1544,Ubiquitin protein ligase, putative,GO:0000151; GO:0000209; GO:0005524; GO:0005634; GO:0006511; GO:0016874; GO:0031625; GO:0061631 (99),GO:0005524; GO:0016740 (57)
OG0000213,21.9806779234775,3.19657781606927,27,39,100,58,141,None,None,NA
OG0000214,3.85077752760732,1.2752636957766,8,89,101,25,1545,Twitchin,GO:0004672; GO:0005524; GO:0006468; GO:0009653; GO:0030154 (221),NA
OG0000215,1.37447913578832,0.603662787735601,2,9,102,20,1546,Phospholipase A2 domain-containing protein,GO:0004623; GO:0005576; GO:0006644; GO:0016042; GO:0050482 (113),GO:0006644; GO:0016042; GO:0047498; GO:0050482 (90)
OG0000216,5.39948113850439,-1.79474255555854,15,51,103,20,1547,Cystatin, putative,GO:0004869; GO:0005615; GO:0005737; GO:0016020; GO:0031982; GO:2000117 (89),GO:0004869 (85)
OG0000217,2.82204685202921,5.15973690038933,7,18,104,85,723,None,None,NA
OG0000218,6.26989992550695,-1.67939397805915,24,51,105,181,1548,Solute carrier, putative (Solute carrier, putative (Fragment)),GO:0005886; GO:0008324 (128),GO:0008324; GO:0016020 (91)
OG0000219,1.86589892796362,5.16468933111443,1,49,50,515,1549,Ubiquitin-conjugating enzyme E2 Z-like protein,None,NA
OG0000220,1.4446857779392,3.84219506269707,1,8,106,440,1550,Laminin EGF-like domain-containing protein,GO:0005576 (67),GO:0016020 (53)
OG0000221,1.25526448181951,4.22046759611382,1,8,106,440,1551,Vitellogenin,GO:0005319 (217),NA
OG0000223,3.06787587545002,4.60222628599419,7,8,107,44,560,PiggyBac transposable element-derived protein domain-containing protein,GO:0004803; GO:0005634; GO:0098038 (216),NA
OG0000224,3.54988833359564,-5.13064786905036,10,82,90,78,1552,Carbonic anhydrase,GO:0004089; GO:0008270 (99),GO:0004089; GO:0005886; GO:0006730; GO:0008270 (47)
OG0000225,-0.291001239501594,3.17272189146294,28,8,108,306,1553,Phospholipase B-like,GO:0004620; GO:0016042 (115),GO:0004620; GO:0005576; GO:0009395 (90)
OG0000226,4.62841959885442,-5.33848592752204,5,180,109,231,1554,Solute carrier family 26 member 10-like protein,GO:0016020; GO:0055085 (131),GO:0008509; GO:0016020; GO:0098661 (72)
OG0000227,3.10687079123342,-1.05925223344551,2,57,110,519,1555,N-acetylated-alpha-linked acidic dipeptidase 2-like,GO:0016020 (214),NA
OG0000228,6.2476015894779,-1.65803954118476,5,51,105,107,1556,RING-type domain-containing protein,GO:0004842; GO:0016567; GO:0046872 (58),GO:0008270; GO:0031625; GO:0032440; GO:0033209; GO:0043122; GO:0046330; GO:0060255; GO:0070534 (48)
OG0000229,2.06098195008123,-1.60981914514289,6,214,111,36,1557,Cubilin, putative,GO:0004222; GO:0004714; GO:0005509 (99),GO:0005509 (43)
OG0000230,6.8521257250675,-0.505635828912119,15,56,112,30,1558,SCP domain-containing protein,GO:0005576 (203),GO:0016020 (9)
OG0000231,2.08046307257497,0.49200788027062,2,102,12,34,1559,Sphingomyelin phosphodiesterase, putative,GO:0005576; GO:0006629; GO:0008081; GO:0016829; GO:0046872 (167),GO:0005576; GO:0008081; GO:0016042; GO:0016829; GO:0031640; GO:0046872; GO:0090729 (44)
OG0000232,2.67874922446096,4.00886538511529,6,89,27,20,1560,Complement C3-like,GO:0005576 (208),NA
OG0000233,4.71538289479101,-4.78852817529426,5,66,36,206,1561,Protein kinase domain-containing protein,GO:0004674; GO:0005524; GO:0006468; GO:0006914 (100),GO:0004672; GO:0005524; GO:0006468; GO:0016020 (49)
OG0000234,2.32211633614385,3.55734446531548,1,41,113,120,98,None,None,NA
OG0000235,-0.0237306744686347,2.82317855840935,21,90,53,167,1562,Nuclear receptor subfamily 2 group F member 1-A-like protein,GO:0003700; GO:0005634; GO:0008270; GO:0043565 (125),GO:0005634 (45)
OG0000236,11.7217067091831,-3.84394952768073,3,129,114,370,1563,J domain-containing protein,GO:0005634; GO:0005737; GO:0030544; GO:0044183; GO:0051082; GO:0051087; GO:0061077 (97),GO:0005634; GO:0005737; GO:0044183; GO:0051082; GO:0051087; GO:0061077 (42)
OG0000237,-0.130428710662482,2.39864638334527,7,8,97,20,1564,Methyltransferase type 11 domain-containing protein,GO:0008168; GO:0016020 (207),NA
OG0000238,2.30982162646139,-2.91269013398872,6,89,115,202,1565,Amino acid transporter,GO:0015293; GO:0016020; GO:1902475 (89),GO:0015293; GO:0016020 (74)
OG0000239,1.72686930588567,-2.75828072541938,5,81,23,20,1566,Chromo domain-containing protein,GO:0000792; GO:0005634; GO:0006325 (96),GO:0000122; GO:0000785; GO:0003682; GO:0006325; GO:0016787; GO:0035064; GO:0035102 (38)
OG0000240,2.3756436317333,3.57281020170464,1,68,1,578,1567,None,None,NA
OG0000241,-4.45157114573633,4.62772729879632,29,3,116,20,1568,GATA-type domain-containing protein,GO:0003700; GO:0005634; GO:0006357; GO:0008270; GO:0043565 (157),GO:0000122; GO:0000978; GO:0000981; GO:0005634; GO:0008270; GO:0045165; GO:0045944 (41)
OG0000242,-0.957269349776862,-1.59542343133674,4,55,117,111,1569,Cationic amino acid transporter, putative,GO:0016020; GO:0022857 (95),GO:0005886; GO:0006865; GO:0015171 (87)
OG0000243,3.27994765929067,-0.732606143891672,2,29,30,133,1570,Gamma-interferon inducible lysosomal thiol reductase, putative,GO:0016491; GO:0016671 (149),GO:0016671 (56)
OG0000244,0.960506758011224,0.816699339807173,5,102,81,34,1571,Cuticle protein 14 isoform a,GO:0042302 (205),NA
OG0000245,0.416009268082024,4.22473600393548,1,42,118,76,145,Transposable element P transposase/THAP9 conserved domain-containing protein,GO:0004803; GO:0006313 (204),NA
OG0000246,2.52208124688947,3.24497130399956,1,58,1,322,1572,High-affinity choline transporter 1,GO:0016020; GO:0022857 (154),GO:0005307; GO:0005886; GO:0008292; GO:0015871 (49)
OG0000247,-1.33452717372095,-0.387330384194712,4,90,119,16,1573,Ig-like domain-containing protein,None,NA
OG0000248,11.9080041258701,-3.82769605630622,3,93,37,33,1574,40S ribosomal protein S27A, putative,GO:0003735; GO:0006412; GO:0016567; GO:0019941; GO:0022627; GO:0031386; GO:0031625 (89),GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412; GO:1990904 (63)
OG0000249,1.03870924404943,-0.356159062325815,6,53,28,34,1575,Mechanosensory protein 2-like protein,GO:0005886 (201),NA
OG0000250,2.50486709765279,3.42024353033318,8,227,1,147,1576,None,None,NA
OG0000251,12.5844615309604,-3.47698614114509,3,93,120,33,1161,ABC transporter domain-containing protein,GO:0005524; GO:0016020; GO:0016887; GO:0140359 (178),GO:0005524; GO:0016887 (23)
OG0000252,-0.772397437774299,-2.2623624514936,3,93,121,20,1577,Dynein heavy chain: cytoplasmic-like protein,GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959 (111),GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959 (61)
OG0000253,0.588307937897088,5.19422748571648,1,8,122,1,1038,None,None,NA
OG0000254,2.89816381625021,6.17695072180047,7,136,123,143,855,None,None,NA
OG0000255,-3.98002831050074,3.56724241262688,2,102,93,579,1578,Myosin motor domain-containing protein,GO:0003774; GO:0005524; GO:0016459; GO:0030017; GO:0051015 (63),GO:0003774; GO:0003779; GO:0005524; GO:0016459; GO:0030017 (48)
OG0000256,6.94334205082739,-1.7019650649427,15,287,124,580,1579,G-protein coupled receptors family 1 profile domain-containing protein,GO:0004995; GO:0005886 (85),GO:0004995; GO:0005886; GO:0007218; GO:0050254 (35)
OG0000257,6.01820906094396,-3.5677606772779,5,81,125,277,1580,Glucosylceramidase,GO:0004348; GO:0006665 (113),GO:0004348; GO:0006680 (77)
OG0000258,1.82441075733984,5.15282228475823,1,143,50,91,1581,None,None,NA
OG0000259,0.205426534927728,-1.44146224969612,6,83,126,11,1582,Kettin, putative,GO:0005886; GO:0007155; GO:0007411 (198),NA
OG0000260,2.28539057663763,-1.72545907014594,6,10,127,119,1583,Membrane-associated RING finger containing protein, putative (Membrane-associated RING finger containing protein, putative (Fragment)),GO:0004842; GO:0008270; GO:0016020; GO:0016567 (167),GO:0008270 (32)
OG0000262,3.37148707202757,0.89770619457974,6,8,128,44,1584,RING-type E3 ubiquitin transferase,GO:0008270; GO:0061630 (115),GO:0046872 (80)
OG0000263,2.75542525044763,4.17221525198235,7,18,94,433,1585,None,None,NA
OG0000264,0.161267837799432,1.00930149367466,21,90,129,451,1586,Potassium channel domain-containing protein,GO:0015271; GO:0016020; GO:0022841; GO:0030322; GO:0071805 (144),GO:0005267; GO:0016020 (42)
OG0000265,-2.17128817149317,-0.739250869691233,6,82,130,111,1587,ADP-ribosylation factor,GO:0003924; GO:0005525; GO:0005794; GO:0015031; GO:0016192; GO:0051649 (80),GO:0003924; GO:0005525; GO:0016192; GO:0051649 (72)
OG0000266,2.56267314246977,-0.507274002969126,2,1,24,275,1588,VWFC domain-containing protein,GO:0004867; GO:0010466 (105),GO:0004867; GO:0005576; GO:0008061; GO:0010466 (50)
OG0000267,-3.15281263896143,-1.56750699990974,30,7,121,20,1589,Fibroblast growth factor receptor 3-like protein,GO:0004713; GO:0005524; GO:0006468 (47),GO:0004714; GO:0005524; GO:0006468; GO:0007169; GO:0033674; GO:0043235 (30)
OG0000268,-0.514652410232185,-4.9048344802259,10,82,131,49,1590,EF-hand domain-containing protein,GO:0005509 (195),NA
OG0000269,1.0835493414768,0.0173272181154689,6,8,132,20,1591,C2 domain-containing protein,GO:0016020 (122),GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0006906; GO:0014059; GO:0017158; GO:0030276; GO:0030424; GO:0035005; GO:0045202; GO:0046854; GO:0048791; GO:0070382; GO:0071277; GO:0098793 (37)
OG0000270,10.9589999525913,-3.30943557733283,3,93,16,43,1592,Low-density lipoprotein receptor-like protein,GO:0016020 (157),GO:0004252; GO:0005886 (37)
OG0000271,-1.80514589854395,1.86078157907738,26,9,27,20,1593,None,None,NA
OG0000272,-2.6944686562649,-0.308007569253306,16,9,133,118,1594,Phospholipid-transporting ATPase,GO:0000287; GO:0005524; GO:0015914; GO:0016020; GO:0016887; GO:0140326 (67),GO:0000287; GO:0005524; GO:0005802; GO:0005886; GO:0016887; GO:0045332; GO:0140326 (57)
OG0000273,4.18631800106848,-4.47969648355232,5,81,29,160,1595,Smoothelin-like protein 1,None,NA
OG0000274,2.38331731251562,4.47901037222161,7,8,27,44,1596,Beta-1,4-N-acetylgalactosaminyltransferase,GO:0005794; GO:0005975; GO:0006688; GO:0008378; GO:0016020; GO:0033207; GO:0033842; GO:0070085 (43),GO:0005975; GO:0006486; GO:0008270; GO:0016020; GO:0016757 (43)
OG0000275,-2.18211475917017,2.39035025125756,26,135,134,108,629,None,None,NA
OG0000276,-5.53594748088038,2.14857104307427,11,8,10,20,1597,Secreted protein,None,NA
OG0000277,11.810558637894,-3.6177742194532,31,93,5,374,1598,ETS domain-containing protein,GO:0003700; GO:0005634; GO:0006357; GO:0043565 (152),GO:0000981; GO:0005634; GO:0006357; GO:0043565 (41)
OG0000278,-0.629515805923103,-3.14670297616706,10,11,135,18,1599,RNA helicase,GO:0003724; GO:0003743; GO:0005524; GO:0016787; GO:0043229 (36),GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0010494; GO:0016787; GO:0016973 (36)
OG0000279,1.00235470227087,-0.315833897530893,2,89,81,178,1600,Potassium-dependent sodium-calcium exchanger, putative (Potassium-dependent sodium-calcium exchanger, putative (Fragment)),GO:0006816; GO:0015297; GO:0016020 (176),GO:0005262; GO:0006874; GO:0008273; GO:0016020; GO:0070588 (15)
OG0000280,4.97156377724493,-4.14771434777961,2,201,136,292,1601,beta-N-acetylhexosaminidase,GO:0004563; GO:0005975; GO:0102148 (121),GO:0004563; GO:0005764; GO:0005975; GO:0006689; GO:0016020; GO:0030203; GO:0102148 (51)
OG0000281,3.25287269643629,1.74768063312783,8,35,14,296,1602,alkaline phosphatase,GO:0004035; GO:0016311; GO:0046872 (79),GO:0004035; GO:0046872 (66)
OG0000282,-2.06605259486353,-0.250157685220102,4,55,130,375,352,Hemocyte protein-glutamine gamma-glutamyltransferase-like protein,GO:0003810; GO:0018149; GO:0046872 (149),GO:0003810; GO:0018149 (29)
OG0000283,11.5191882460483,-3.99673435205207,3,100,5,74,1603,Tetraspanin,GO:0016020 (190),NA
OG0000284,0.778440317428948,3.57315328603997,23,121,137,44,1077,Deoxyribonuclease II, putative,GO:0004531; GO:0006309 (118),GO:0004531 (57)
OG0000285,0.529479584015252,5.31829813009514,1,215,138,353,1604,Calcium-dependent cysteine protease, putative,GO:0004198; GO:0006508 (95),GO:0004198; GO:0005509; GO:0005737; GO:0006508 (86)
OG0000286,-0.143513837539313,-4.11446401590095,10,2,139,385,345,Legumain, putative,GO:0004197; GO:0005773; GO:0006624; GO:0051603 (111),GO:0006508; GO:0008234 (63)
OG0000287,11.1983064024814,-3.53381845468269,3,129,114,81,1605,Monocarboxylate transporter, putative,GO:0016020; GO:0022857 (153),GO:0016020 (34)
OG0000288,0.04963763645971,5.47050168997063,1,184,140,47,1068,Reverse transcriptase-like protein,GO:0003964 (187),NA
OG0000289,3.4715304582485,-0.610861868798594,2,288,3,581,1606,DM domain-containing protein,GO:0005634; GO:0006355; GO:0043565; GO:0046872 (158),GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007548; GO:0046872 (17)
OG0000290,-3.36055008479273,6.22194269186272,32,4,141,20,42,None,None,NA
OG0000291,-0.441808143340705,-1.70707795137153,6,7,142,214,1607,guanylate cyclase,GO:0004383 (42),GO:0004383; GO:0035556 (36)
OG0000292,12.529968580521,-3.99488946908698,10,7,143,20,1608,P/Homo B domain-containing protein,GO:0004252; GO:0006508 (75),GO:0004252; GO:0005802; GO:0016020; GO:0016486 (29)
OG0000293,-2.1004106194607,3.96372821813836,23,8,144,103,1159,None,None,NA
OG0000294,3.72334667137945,1.1364774692656,2,13,108,95,1609,Cytochrome P450, putative,GO:0005506; GO:0016020; GO:0020037; GO:0070330 (122),GO:0004497; GO:0005506; GO:0016705; GO:0020037 (52)
OG0000295,1.0703885167011,4.94560649877801,1,41,113,120,1610,Protein Skeletor: isoforms B/C-like protein,None,NA
OG0000296,-3.90035883494532,-1.52538773530708,10,9,145,78,1611,procollagen-proline 4-dioxygenase,GO:0004656; GO:0005506; GO:0005783; GO:0005788; GO:0018401; GO:0031418 (65),GO:0004656; GO:0005506; GO:0005783; GO:0018401; GO:0031418 (50)
OG0000297,-6.5549513489834,13.0102050591113,22,62,72,10,795,None,None,NA
OG0000298,-0.460164228164313,1.08382236099257,21,9,146,78,1612,non-specific serine/threonine protein kinase,GO:0004674; GO:0005524; GO:0016310 (66),GO:0004674; GO:0005524; GO:0006281; GO:0016310 (47)
